video_id,total_wrongs,total_questions,all_wrong_qtypes,n_models,fail_rate
BdmJyTxZh7s_000010_000020,26.0,8.0,2.0,6.0,0.5416666666666666
BkaegjyFJEc_000018_000028,26.0,8.0,2.0,6.0,0.5416666666666666
BkpA2Qc3Jew_000028_000038,26.0,8.0,2.0,6.0,0.5416666666666666
DK8Teh4JL0U_000008_000018,26.0,8.0,2.0,6.0,0.5416666666666666
EfgdE-fHEi4_000000_000010,26.0,8.0,2.0,6.0,0.5416666666666666
FLCSeTdXKDA_000017_000027,26.0,8.0,2.0,6.0,0.5416666666666666
FzaRoo6ODXw_000034_000044,26.0,8.0,2.0,6.0,0.5416666666666666
GZe5xuIfOdM_000025_000035,26.0,8.0,2.0,6.0,0.5416666666666666
Gesx8Xva1Gk_000038_000048,26.0,8.0,2.0,6.0,0.5416666666666666
Gjzyjs6NrOs_000053_000063,26.0,8.0,2.0,6.0,0.5416666666666666
HbnFyjdJ18E_000075_000085,26.0,8.0,2.0,6.0,0.5416666666666666
HoKR4QOaxKM_000194_000204,26.0,8.0,2.0,6.0,0.5416666666666666
HodIR-OdubY_000290_000300,26.0,8.0,2.0,6.0,0.5416666666666666
I5I2SPM6VPk_000114_000124,26.0,8.0,2.0,6.0,0.5416666666666666
J-NBlgfpXF0_000005_000015,26.0,8.0,2.0,6.0,0.5416666666666666
JRb9lCqJQto_000002_000012,26.0,8.0,2.0,6.0,0.5416666666666666
JV9S3ewybDM_000000_000010,26.0,8.0,2.0,6.0,0.5416666666666666
JZw2HIf8ZDk_000004_000014,26.0,8.0,2.0,6.0,0.5416666666666666
JfVBwCPXtb0_000003_000013,26.0,8.0,2.0,6.0,0.5416666666666666
Ka2xwUFLH2Y_000027_000037,26.0,8.0,2.0,6.0,0.5416666666666666
L6f2msRH2lw_000072_000082,26.0,8.0,2.0,6.0,0.5416666666666666
L7TXXSbwkkw_000078_000088,26.0,8.0,2.0,6.0,0.5416666666666666
MGLnxr-m3kI_000035_000045,26.0,8.0,2.0,6.0,0.5416666666666666
MK5FiNM2Nj8_000013_000023,26.0,8.0,2.0,6.0,0.5416666666666666
MboXzhaJVuA_000164_000174,26.0,8.0,2.0,6.0,0.5416666666666666
O-ciZPOa1JM_000014_000024,26.0,8.0,2.0,6.0,0.5416666666666666
OOzFHbiwDOg_000048_000058,26.0,8.0,2.0,6.0,0.5416666666666666
OcqjHyNUjqA_000027_000037,26.0,8.0,2.0,6.0,0.5416666666666666
OkuzxSbA_NU_000283_000293,26.0,8.0,2.0,6.0,0.5416666666666666
OpeqqKozBAQ_000125_000135,26.0,8.0,2.0,6.0,0.5416666666666666
P8IXRbTap4U_000011_000021,26.0,8.0,2.0,6.0,0.5416666666666666
PhAtBMbgEMg_000019_000029,26.0,8.0,2.0,6.0,0.5416666666666666
QTx2BVaAP6Q_000123_000133,26.0,8.0,2.0,6.0,0.5416666666666666
QY7MjMiywnQ_000005_000015,26.0,8.0,2.0,6.0,0.5416666666666666
R1VxR2E-8AA_000042_000052,26.0,8.0,2.0,6.0,0.5416666666666666
RgxXrUowLLY_000102_000112,26.0,8.0,2.0,6.0,0.5416666666666666
Rrveaw34_fo_000039_000049,26.0,8.0,2.0,6.0,0.5416666666666666
TF4LrBFcc5k_000197_000207,26.0,8.0,2.0,6.0,0.5416666666666666
TJHNJeUSNug_000159_000169,26.0,8.0,2.0,6.0,0.5416666666666666
TcwZNt79CAo_000013_000023,26.0,8.0,2.0,6.0,0.5416666666666666
TdVPeayhi_o_000003_000013,26.0,8.0,2.0,6.0,0.5416666666666666
TmUyOA9jSKY_000001_000011,26.0,8.0,2.0,6.0,0.5416666666666666
Toiq9jNV_FA_000007_000017,26.0,8.0,2.0,6.0,0.5416666666666666
TokRkQcXHRI_000012_000022,26.0,8.0,2.0,6.0,0.5416666666666666
UA43KNsGGl4_000003_000013,26.0,8.0,2.0,6.0,0.5416666666666666
UB16Jl_WYuo_000026_000036,26.0,8.0,2.0,6.0,0.5416666666666666
V0fy7eELHR4_000301_000311,26.0,8.0,2.0,6.0,0.5416666666666666
V5gxc_f_krU_000041_000051,26.0,8.0,2.0,6.0,0.5416666666666666
W47a5-ltIqc_000003_000013,26.0,8.0,2.0,6.0,0.5416666666666666
WCi4tW8xL_o_000000_000010,26.0,8.0,2.0,6.0,0.5416666666666666
WGEi290sIGs_000048_000058,26.0,8.0,2.0,6.0,0.5416666666666666
XuMcXIF01fs_000001_000011,26.0,8.0,2.0,6.0,0.5416666666666666
YIpfPcwKoQE_000092_000102,26.0,8.0,2.0,6.0,0.5416666666666666
YeqlRY3CzgY_000004_000014,26.0,8.0,2.0,6.0,0.5416666666666666
Z2BKJSX-EMA_000019_000029,26.0,8.0,2.0,6.0,0.5416666666666666
Z8A6PxdQqak_000003_000013,26.0,8.0,2.0,6.0,0.5416666666666666
ZD2S-PIFKrI_000014_000024,26.0,8.0,2.0,6.0,0.5416666666666666
ZEmN6KiGuHM_000116_000126,26.0,8.0,2.0,6.0,0.5416666666666666
ZKbXpS-A0Sc_000112_000122,26.0,8.0,2.0,6.0,0.5416666666666666
_8AkJcj-Aeo_000002_000012,26.0,8.0,2.0,6.0,0.5416666666666666
_95sc7sEzcE_000014_000024,26.0,8.0,2.0,6.0,0.5416666666666666
_XZJlTRO_nY_000010_000020,26.0,8.0,2.0,6.0,0.5416666666666666
aEvBpBmMscE_000081_000091,26.0,8.0,2.0,6.0,0.5416666666666666
b1Ub33P_rVk_000202_000212,26.0,8.0,2.0,6.0,0.5416666666666666
bh7UsKRDs4o_000056_000066,26.0,8.0,2.0,6.0,0.5416666666666666
d-fB431RLXA_000076_000086,26.0,8.0,2.0,6.0,0.5416666666666666
eE00JoNnxAY_000000_000010,26.0,8.0,2.0,6.0,0.5416666666666666
eaFQUnyJhr8_000007_000017,26.0,8.0,2.0,6.0,0.5416666666666666
f9IFPLsCPAM_000174_000184,26.0,8.0,2.0,6.0,0.5416666666666666
gDCOXRHJNgQ_000096_000106,26.0,8.0,2.0,6.0,0.5416666666666666
gEB15pKyJ0Y_000013_000023,26.0,8.0,2.0,6.0,0.5416666666666666
gM2TaD-ErAc_000002_000012,26.0,8.0,2.0,6.0,0.5416666666666666
gN1m-A5JPIE_000002_000012,26.0,8.0,2.0,6.0,0.5416666666666666
hlg5z_yke-Q_000014_000024,26.0,8.0,2.0,6.0,0.5416666666666666
iQAKLIT4Ghk_000013_000023,26.0,8.0,2.0,6.0,0.5416666666666666
j7VmOTf8BU4_000041_000051,26.0,8.0,2.0,6.0,0.5416666666666666
jePETtDfzic_000390_000400,26.0,8.0,2.0,6.0,0.5416666666666666
jffcokEAlZE_000000_000010,26.0,8.0,2.0,6.0,0.5416666666666666
jl4KldKwMEQ_000007_000017,26.0,8.0,2.0,6.0,0.5416666666666666
jllRp7Wphnc_000152_000162,26.0,8.0,2.0,6.0,0.5416666666666666
khG-KvtZuuE_000002_000012,26.0,8.0,2.0,6.0,0.5416666666666666
l56UjyKgZfw_000166_000176,26.0,8.0,2.0,6.0,0.5416666666666666
lPuD5hDmJdg_000001_000011,26.0,8.0,2.0,6.0,0.5416666666666666
lf0wQ68l_CA_000048_000058,26.0,8.0,2.0,6.0,0.5416666666666666
m6AV2pxdPBU_000007_000017,26.0,8.0,2.0,6.0,0.5416666666666666
nWjFwSPke_A_000000_000010,26.0,8.0,2.0,6.0,0.5416666666666666
ocgXvN43_Bg_000087_000097,26.0,8.0,2.0,6.0,0.5416666666666666
qNTfcXG0Xfs_000121_000131,26.0,8.0,2.0,6.0,0.5416666666666666
qT4Ow9ZyZJo_000089_000099,26.0,8.0,2.0,6.0,0.5416666666666666
qc7Nmkvbtjg_000031_000041,26.0,8.0,2.0,6.0,0.5416666666666666
qjM461ZaZUI_000383_000393,26.0,8.0,2.0,6.0,0.5416666666666666
qv992oirurY_000001_000011,26.0,8.0,2.0,6.0,0.5416666666666666
qwQtZX43t7I_000036_000046,26.0,8.0,2.0,6.0,0.5416666666666666
qx9UG7VXmII_000004_000014,26.0,8.0,2.0,6.0,0.5416666666666666
rDRJOL1ngko_000117_000127,26.0,8.0,2.0,6.0,0.5416666666666666
rFWYHQmZIAU_000126_000136,26.0,8.0,2.0,6.0,0.5416666666666666
s2JsXAyUoPc_000022_000032,26.0,8.0,2.0,6.0,0.5416666666666666
shGdOynV9_U_000054_000064,26.0,8.0,2.0,6.0,0.5416666666666666
st8mwZjbTMQ_000069_000079,26.0,8.0,2.0,6.0,0.5416666666666666
t9QtA1JUCUk_000049_000059,26.0,8.0,2.0,6.0,0.5416666666666666
tU24bPvAmx4_000072_000082,26.0,8.0,2.0,6.0,0.5416666666666666
ugx9axYqRZY_000014_000024,26.0,8.0,2.0,6.0,0.5416666666666666
vJHiCawrr-M_000091_000101,26.0,8.0,2.0,6.0,0.5416666666666666
ve5K7yRWFyk_000097_000107,26.0,8.0,2.0,6.0,0.5416666666666666
vz2Hdq-Yhvc_000027_000037,26.0,8.0,2.0,6.0,0.5416666666666666
wv-6Gf5EZ_Y_000138_000148,26.0,8.0,2.0,6.0,0.5416666666666666
yVPV8z9dxSc_000069_000079,26.0,8.0,2.0,6.0,0.5416666666666666
ymoZjWlmMzg_000097_000107,26.0,8.0,2.0,6.0,0.5416666666666666
yu7I5Jj8ngI_000334_000344,26.0,8.0,2.0,6.0,0.5416666666666666
yzhV09YNSeY_000065_000075,26.0,8.0,2.0,6.0,0.5416666666666666
z97LHXh9Qeo_000032_000042,26.0,8.0,2.0,6.0,0.5416666666666666
zipJDIF7ZFo_000033_000043,26.0,8.0,2.0,6.0,0.5416666666666666
zmOm3jiaofk_000456_000466,26.0,8.0,2.0,6.0,0.5416666666666666
0ugjW_dIaZA_000250_000260,25.0,8.0,2.0,6.0,0.5208333333333334
2Abe2MWsfLo_000074_000084,25.0,8.0,2.0,6.0,0.5208333333333334
2BwPsLNe70A_000004_000014,25.0,8.0,2.0,6.0,0.5208333333333334
2ZU7xCFvrGw_000059_000069,25.0,8.0,2.0,6.0,0.5208333333333334
2vvreYTGaT0_000006_000016,25.0,8.0,2.0,6.0,0.5208333333333334
3cMtAHpAY_M_000000_000010,25.0,8.0,2.0,6.0,0.5208333333333334
3vDM0fIjf4U_000965_000975,25.0,8.0,2.0,6.0,0.5208333333333334
412SToQBsVU_000003_000013,25.0,8.0,2.0,6.0,0.5208333333333334
41J1kVhbQ-s_000037_000047,25.0,8.0,2.0,6.0,0.5208333333333334
6mKibgNceZc_000021_000031,25.0,8.0,2.0,6.0,0.5208333333333334
79bhUp9wOHE_000007_000017,25.0,8.0,2.0,6.0,0.5208333333333334
92Re86gfhZI_000000_000010,25.0,8.0,2.0,6.0,0.5208333333333334
94ksYvViB-c_000245_000255,25.0,8.0,2.0,6.0,0.5208333333333334
AByxIJg1MEk_000372_000382,25.0,8.0,2.0,6.0,0.5208333333333334
BCpG3ig0mDY_000005_000015,25.0,8.0,2.0,6.0,0.5208333333333334
BgNBfQphSzQ_000094_000104,25.0,8.0,2.0,6.0,0.5208333333333334
CGFwCr-iVKU_000001_000011,25.0,8.0,2.0,6.0,0.5208333333333334
D6sp-253F3g_000005_000015,25.0,8.0,2.0,6.0,0.5208333333333334
D9TofZUd-Vo_000053_000063,25.0,8.0,2.0,6.0,0.5208333333333334
EjkeMATsBMo_000211_000221,25.0,8.0,2.0,6.0,0.5208333333333334
FC7PCX4uJfg_000029_000039,25.0,8.0,2.0,6.0,0.5208333333333334
F_Oss5mUYXc_000053_000063,25.0,8.0,2.0,6.0,0.5208333333333334
GOtiy1migKg_000044_000054,25.0,8.0,2.0,6.0,0.5208333333333334
HDuJTq2Kojo_000110_000120,25.0,8.0,2.0,6.0,0.5208333333333334
HFgUAdAH-fc_000004_000014,25.0,8.0,2.0,6.0,0.5208333333333334
IdOJcSapyZs_000018_000028,25.0,8.0,2.0,6.0,0.5208333333333334
Jg6lbSM7izY_000001_000011,25.0,8.0,2.0,6.0,0.5208333333333334
LojlxlNC5IU_000524_000534,25.0,8.0,2.0,6.0,0.5208333333333334
MH-N116IRU4_000151_000161,25.0,8.0,2.0,6.0,0.5208333333333334
MNgQiGshDcw_000002_000012,25.0,8.0,2.0,6.0,0.5208333333333334
N65Z8s9tZb0_000002_000012,25.0,8.0,2.0,6.0,0.5208333333333334
NKkG9UOAy2o_000010_000020,25.0,8.0,2.0,6.0,0.5208333333333334
NdrTpTmxkcM_000137_000147,25.0,8.0,2.0,6.0,0.5208333333333334
OcxkTRvnkz8_000024_000034,25.0,8.0,2.0,6.0,0.5208333333333334
QcIZs-zyPkc_000023_000033,25.0,8.0,2.0,6.0,0.5208333333333334
Rwnm2ComsRo_000004_000014,25.0,8.0,2.0,6.0,0.5208333333333334
SD8oqNRBerM_000219_000229,25.0,8.0,2.0,6.0,0.5208333333333334
Sl_64OxcxTo_000321_000331,25.0,8.0,2.0,6.0,0.5208333333333334
Sn7QfUWNjWE_000536_000546,25.0,8.0,2.0,6.0,0.5208333333333334
Ui6g2gDaZG4_000000_000010,25.0,8.0,2.0,6.0,0.5208333333333334
VA8QoTSuXzo_000312_000322,25.0,8.0,2.0,6.0,0.5208333333333334
VZ4JND0w5TY_000557_000567,25.0,8.0,2.0,6.0,0.5208333333333334
VdjjKziNjR8_000000_000010,25.0,8.0,2.0,6.0,0.5208333333333334
W1ZNRUqkJVY_000004_000014,25.0,8.0,2.0,6.0,0.5208333333333334
WPChWk4F2_E_000001_000011,25.0,8.0,2.0,6.0,0.5208333333333334
XTDeTascpBg_000006_000016,25.0,8.0,2.0,6.0,0.5208333333333334
ZTE9uAVxAqg_000105_000115,25.0,8.0,2.0,6.0,0.5208333333333334
_YWx0stYyQ0_000052_000062,25.0,8.0,2.0,6.0,0.5208333333333334
a3ElG2aNI34_000031_000041,25.0,8.0,2.0,6.0,0.5208333333333334
aeNN4zaw7bE_000004_000014,25.0,8.0,2.0,6.0,0.5208333333333334
apV1tzFqglk_000014_000024,25.0,8.0,2.0,6.0,0.5208333333333334
bYmGUvM3dM0_000000_000010,25.0,8.0,2.0,6.0,0.5208333333333334
e3_dSu1Z4tE_000059_000069,25.0,8.0,2.0,6.0,0.5208333333333334
eEyKDal5bF0_000012_000022,25.0,8.0,2.0,6.0,0.5208333333333334
f8DSlHJrXKE_000034_000044,25.0,8.0,2.0,6.0,0.5208333333333334
fraO1w04tkw_000468_000478,25.0,8.0,2.0,6.0,0.5208333333333334
g1zpuK3k0MI_000004_000014,25.0,8.0,2.0,6.0,0.5208333333333334
i-HPZqwIGsE_000788_000798,25.0,8.0,2.0,6.0,0.5208333333333334
i5fb5SLriN8_000005_000015,25.0,8.0,2.0,6.0,0.5208333333333334
iNUYoXF6Bvs_000002_000012,25.0,8.0,2.0,6.0,0.5208333333333334
j0EjniBmk-k_000039_000049,25.0,8.0,2.0,6.0,0.5208333333333334
jlM0qifCvhY_000851_000861,25.0,8.0,2.0,6.0,0.5208333333333334
jmR8StkoC-s_000078_000088,25.0,8.0,2.0,6.0,0.5208333333333334
jr3w9A2p7w8_000090_000100,25.0,8.0,2.0,6.0,0.5208333333333334
jyxerG7WDYI_000002_000012,25.0,8.0,2.0,6.0,0.5208333333333334
k5suC9btjsY_000028_000038,25.0,8.0,2.0,6.0,0.5208333333333334
kNPucKW5m8o_001151_001161,25.0,8.0,2.0,6.0,0.5208333333333334
kfXceJa0MQU_000035_000045,25.0,8.0,2.0,6.0,0.5208333333333334
kpdvbsxH6Fc_000017_000027,25.0,8.0,2.0,6.0,0.5208333333333334
kuvoLdfO6YU_000293_000303,25.0,8.0,2.0,6.0,0.5208333333333334
lU8vxL6PhIg_000000_000010,25.0,8.0,2.0,6.0,0.5208333333333334
lUDoU1C_ws0_000028_000038,25.0,8.0,2.0,6.0,0.5208333333333334
lo2P_iLu-BA_000004_000014,25.0,8.0,2.0,6.0,0.5208333333333334
meUWBndPoPc_000114_000124,25.0,8.0,2.0,6.0,0.5208333333333334
muLa7bgzFcQ_000064_000074,25.0,8.0,2.0,6.0,0.5208333333333334
n7N3dspSX4U_000025_000035,25.0,8.0,2.0,6.0,0.5208333333333334
nAA_FWkbfT8_000034_000044,25.0,8.0,2.0,6.0,0.5208333333333334
oNYhus-jgL4_000000_000010,25.0,8.0,2.0,6.0,0.5208333333333334
pCi2yEqCZrY_000201_000211,25.0,8.0,2.0,6.0,0.5208333333333334
qGXwk-5f5g8_000022_000032,25.0,8.0,2.0,6.0,0.5208333333333334
qycV10swQxw_000002_000012,25.0,8.0,2.0,6.0,0.5208333333333334
rMKRDPjzQNM_000077_000087,25.0,8.0,2.0,6.0,0.5208333333333334
rk2-v0OT0vk_000003_000013,25.0,8.0,2.0,6.0,0.5208333333333334
sBqyVriUiMM_000064_000074,25.0,8.0,2.0,6.0,0.5208333333333334
sW99nkOcziM_000003_000013,25.0,8.0,2.0,6.0,0.5208333333333334
t12yOvRg1mI_000031_000041,25.0,8.0,2.0,6.0,0.5208333333333334
t3k3WAJE9Jc_000036_000046,25.0,8.0,2.0,6.0,0.5208333333333334
t_e3wqgwtN8_000007_000017,25.0,8.0,2.0,6.0,0.5208333333333334
uaQE7D8Ahq8_000080_000090,25.0,8.0,2.0,6.0,0.5208333333333334
vPESNG_6GsA_000001_000011,25.0,8.0,2.0,6.0,0.5208333333333334
w7Z4x_09kPY_000303_000313,25.0,8.0,2.0,6.0,0.5208333333333334
wMVHMFJfb9Y_000008_000018,25.0,8.0,2.0,6.0,0.5208333333333334
yGhfSC_J5Pc_000029_000039,25.0,8.0,2.0,6.0,0.5208333333333334
yMBrqex5w2Y_000056_000066,25.0,8.0,2.0,6.0,0.5208333333333334
zCWojJaXqno_000050_000060,25.0,8.0,2.0,6.0,0.5208333333333334
zF-biT6_7lQ_000191_000201,25.0,8.0,2.0,6.0,0.5208333333333334
-kfK-xHGs2A_000428_000438,24.0,8.0,2.0,6.0,0.5
-qgFg7yt9aw_000000_000010,24.0,8.0,2.0,6.0,0.5
0Yerdf3vNbA_000000_000010,24.0,8.0,2.0,6.0,0.5
27-iHtxXL4I_000116_000126,24.0,8.0,2.0,6.0,0.5
2GWy7blPKvM_000027_000037,24.0,8.0,2.0,6.0,0.5
37G5UqwXm8E_000002_000012,24.0,8.0,2.0,6.0,0.5
3b4q6_44RwM_000091_000101,24.0,8.0,2.0,6.0,0.5
4wUPwnZH-io_000051_000061,24.0,8.0,2.0,6.0,0.5
6DdQOa1ZgWI_000041_000051,24.0,8.0,2.0,6.0,0.5
713d862Ii4Q_000030_000040,24.0,8.0,2.0,6.0,0.5
7MxoO719nxQ_000234_000244,24.0,8.0,2.0,6.0,0.5
7WryMI0pQg8_000809_000819,24.0,8.0,2.0,6.0,0.5
7p3-I0B-LCU_000131_000141,24.0,8.0,2.0,6.0,0.5
7ve5BFr62_c_000010_000020,24.0,8.0,2.0,6.0,0.5
85W9IvNkf9E_000006_000016,24.0,8.0,2.0,6.0,0.5
8AuTOW5UEvo_000405_000415,24.0,8.0,2.0,6.0,0.5
8IjcfeS4Ffc_000007_000017,24.0,8.0,2.0,6.0,0.5
8U4Mb0ix4jw_000005_000015,24.0,8.0,2.0,6.0,0.5
99_hMnCwfGo_000013_000023,24.0,8.0,2.0,6.0,0.5
AYP6RphA1iA_000148_000158,24.0,8.0,2.0,6.0,0.5
Cp-CRZGy-uw_000002_000012,24.0,8.0,2.0,6.0,0.5
D3dIBsYzzj4_000099_000109,24.0,8.0,2.0,6.0,0.5
D6XYmPqQoWM_000018_000028,24.0,8.0,2.0,6.0,0.5
DOeDiFOuvrg_000132_000142,24.0,8.0,2.0,6.0,0.5
DlV-Ot3zTb8_000002_000012,24.0,8.0,2.0,6.0,0.5
FwF82JlzI6k_000003_000013,24.0,8.0,2.0,6.0,0.5
GU4GX22Es2A_000033_000043,24.0,8.0,2.0,6.0,0.5
I6xF5fPiQLw_000252_000262,24.0,8.0,2.0,6.0,0.5
IgiUdm8AfS8_000010_000020,24.0,8.0,2.0,6.0,0.5
Ip5DVz2PZcY_000038_000048,24.0,8.0,2.0,6.0,0.5
J3uQY6uRPeo_000013_000023,24.0,8.0,2.0,6.0,0.5
J4Ohqr3GykU_000000_000010,24.0,8.0,2.0,6.0,0.5
JRBmlIx-d38_000032_000042,24.0,8.0,2.0,6.0,0.5
S6LLHhT92kw_000373_000383,24.0,8.0,2.0,6.0,0.5
UufjXFujdWo_000015_000025,24.0,8.0,2.0,6.0,0.5
WCRFmrahnYw_000272_000282,24.0,8.0,2.0,6.0,0.5
XRyjihHHPyo_000000_000010,24.0,8.0,2.0,6.0,0.5
XS77k9Udu7o_000023_000033,24.0,8.0,2.0,6.0,0.5
Y8DZATCnTxo_000058_000068,24.0,8.0,2.0,6.0,0.5
YM5fbnqHjtU_000010_000020,24.0,8.0,2.0,6.0,0.5
YPqLlEhARPA_000115_000125,24.0,8.0,2.0,6.0,0.5
YaufOJRRsAE_000141_000151,24.0,8.0,2.0,6.0,0.5
_H1HkNMiZiY_000001_000011,24.0,8.0,2.0,6.0,0.5
_do94GhTyA8_000103_000113,24.0,8.0,2.0,6.0,0.5
_j9VwiM4kJk_000000_000010,24.0,8.0,2.0,6.0,0.5
aitap_15TgY_000005_000015,24.0,8.0,2.0,6.0,0.5
akOT7lahHlU_000001_000011,24.0,8.0,2.0,6.0,0.5
avhIz94LHJo_000000_000010,24.0,8.0,2.0,6.0,0.5
b8TnR8yPO7E_000002_000012,24.0,8.0,2.0,6.0,0.5
bIabXBdHW7w_000098_000108,24.0,8.0,2.0,6.0,0.5
cP-AYn6VpmE_000003_000013,24.0,8.0,2.0,6.0,0.5
e9l0k1_XxJM_000009_000019,24.0,8.0,2.0,6.0,0.5
eFBeWSWVxxQ_000414_000424,24.0,8.0,2.0,6.0,0.5
ehhgmh9YDI0_000016_000026,24.0,8.0,2.0,6.0,0.5
fj0MyZkjVJU_000013_000023,24.0,8.0,2.0,6.0,0.5
g5EVqbdXVkw_000163_000173,24.0,8.0,2.0,6.0,0.5
ghIgeeoxz4E_000065_000075,24.0,8.0,2.0,6.0,0.5
gjtS-mIFBeo_000005_000015,24.0,8.0,2.0,6.0,0.5
himzRFrzKrg_000006_000016,24.0,8.0,2.0,6.0,0.5
hnzNQbDIHio_000008_000018,24.0,8.0,2.0,6.0,0.5
jNlkxGNVPIc_000062_000072,24.0,8.0,2.0,6.0,0.5
jU3k5D5n5xo_000171_000181,24.0,8.0,2.0,6.0,0.5
jllQA51DIwE_000007_000017,24.0,8.0,2.0,6.0,0.5
kFyRVECzFxc_000486_000496,24.0,8.0,2.0,6.0,0.5
kPbt49wxXe0_000000_000010,24.0,8.0,2.0,6.0,0.5
lDFVtg09DrQ_000006_000016,24.0,8.0,2.0,6.0,0.5
mTIS7a2oG-s_000180_000190,24.0,8.0,2.0,6.0,0.5
myYL5ucO5hg_000074_000084,24.0,8.0,2.0,6.0,0.5
nOyjqkARNic_000218_000228,24.0,8.0,2.0,6.0,0.5
nUV0lYVBsO0_000009_000019,24.0,8.0,2.0,6.0,0.5
og6eWHtMhZg_000066_000076,24.0,8.0,2.0,6.0,0.5
ozg5_SwafaU_000038_000048,24.0,8.0,2.0,6.0,0.5
q1dPggAZN9U_000280_000290,24.0,8.0,2.0,6.0,0.5
qA8lGaubmcw_000053_000063,24.0,8.0,2.0,6.0,0.5
qIhny5Jc2co_000038_000048,24.0,8.0,2.0,6.0,0.5
qrsQAwtX_n0_000093_000103,24.0,8.0,2.0,6.0,0.5
r90VMZYTAE4_000003_000013,24.0,8.0,2.0,6.0,0.5
sbH0wkqVO5M_000103_000113,24.0,8.0,2.0,6.0,0.5
sgLKSvc-cWI_000000_000010,24.0,8.0,2.0,6.0,0.5
sylsoHPIW9U_000037_000047,24.0,8.0,2.0,6.0,0.5
u31lkPjMMG0_000072_000082,24.0,8.0,2.0,6.0,0.5
uG8w9DWrJuw_000012_000022,24.0,8.0,2.0,6.0,0.5
vycCQwUGlpo_000008_000018,24.0,8.0,2.0,6.0,0.5
w6TVjLbPLLY_000147_000157,24.0,8.0,2.0,6.0,0.5
xTlJA88gDkU_000039_000049,24.0,8.0,2.0,6.0,0.5
z7E8AoBLG-8_000015_000025,24.0,8.0,2.0,6.0,0.5
ziWP-rrKIpk_000013_000023,24.0,8.0,2.0,6.0,0.5
0PcNfBxvyC4_000000_000010,23.0,8.0,2.0,6.0,0.4791666666666667
0ySjuAVqblk_000574_000584,23.0,8.0,2.0,6.0,0.4791666666666667
21csCpP-UKU_000104_000114,23.0,8.0,2.0,6.0,0.4791666666666667
2b_eDyR0lTU_000003_000013,23.0,8.0,2.0,6.0,0.4791666666666667
5hAePmvQXBc_000000_000010,23.0,8.0,2.0,6.0,0.4791666666666667
6DSDuWL2i80_000026_000036,23.0,8.0,2.0,6.0,0.4791666666666667
Cj8JOgrbfYA_000218_000228,23.0,8.0,2.0,6.0,0.4791666666666667
EI2YqNAx7XM_000077_000087,23.0,8.0,2.0,6.0,0.4791666666666667
G7vUw6Xd59A_000001_000011,23.0,8.0,2.0,6.0,0.4791666666666667
GF2sebyC-F0_000402_000412,23.0,8.0,2.0,6.0,0.4791666666666667
H3ruKkjOokw_000445_000455,23.0,8.0,2.0,6.0,0.4791666666666667
HTTQgc-SkxM_000490_000500,23.0,8.0,2.0,6.0,0.4791666666666667
IYXQ0N7jeIk_000008_000018,23.0,8.0,2.0,6.0,0.4791666666666667
IZQ4bkpVQ3s_000000_000010,23.0,8.0,2.0,6.0,0.4791666666666667
IvK1equqVKc_000600_000610,23.0,8.0,2.0,6.0,0.4791666666666667
LUH00JHMxCA_000312_000322,23.0,8.0,2.0,6.0,0.4791666666666667
Nb91Vdqu980_000046_000056,23.0,8.0,2.0,6.0,0.4791666666666667
OYNawUP-oo8_000003_000013,23.0,8.0,2.0,6.0,0.4791666666666667
Od8_CqKHbrs_000023_000033,23.0,8.0,2.0,6.0,0.4791666666666667
PWBvWFCWhsA_000016_000026,23.0,8.0,2.0,6.0,0.4791666666666667
Q_4nFt6r3sA_000003_000013,23.0,8.0,2.0,6.0,0.4791666666666667
QhI1bKB1Xso_000044_000054,23.0,8.0,2.0,6.0,0.4791666666666667
RGa3SOlvDWA_000000_000010,23.0,8.0,2.0,6.0,0.4791666666666667
S5yzfsKyuyc_000077_000087,23.0,8.0,2.0,6.0,0.4791666666666667
SkW5KxVlgYU_000112_000122,23.0,8.0,2.0,6.0,0.4791666666666667
SqUWyvnIqPI_000009_000019,23.0,8.0,2.0,6.0,0.4791666666666667
VA6Ln4fh6zk_000023_000033,23.0,8.0,2.0,6.0,0.4791666666666667
WUDcPhguvz4_000033_000043,23.0,8.0,2.0,6.0,0.4791666666666667
WfdxbL3NDtI_000000_000010,23.0,8.0,2.0,6.0,0.4791666666666667
XLlNWOhoDD8_000002_000012,23.0,8.0,2.0,6.0,0.4791666666666667
_G9745nfIFs_000026_000036,23.0,8.0,2.0,6.0,0.4791666666666667
aj1ixLz1WEk_000260_000270,23.0,8.0,2.0,6.0,0.4791666666666667
bHcGp3td2pg_000000_000010,23.0,8.0,2.0,6.0,0.4791666666666667
bLFRxuGJwcw_000427_000437,23.0,8.0,2.0,6.0,0.4791666666666667
cscYLMEPU5I_000033_000043,23.0,8.0,2.0,6.0,0.4791666666666667
hDeidXJgoOo_000025_000035,23.0,8.0,2.0,6.0,0.4791666666666667
i-Xbve5qyWE_000006_000016,23.0,8.0,2.0,6.0,0.4791666666666667
jZEEeUGW_uc_000000_000010,23.0,8.0,2.0,6.0,0.4791666666666667
mFPx7lV1vo4_000022_000032,23.0,8.0,2.0,6.0,0.4791666666666667
mI924LI4P-U_000000_000010,23.0,8.0,2.0,6.0,0.4791666666666667
nXIaR5pNwTY_000035_000045,23.0,8.0,2.0,6.0,0.4791666666666667
